,entity_pair_names,Structural_similarity,Jaccardian_Similarity,Sequence_Similarity,Transformers_similarity,Spacy_similarity
2205,ma 0001731 / nci c12390,0.32476975692436216,0.2222222222222222,0.25,0.24128401279449463,0.429
2206,ma 0001731 / nci c12605,0.29079429281220526,0.3684210526315789,0.15789473684210525,0.10993236303329468,0.787
2207,ma 0001731 / nci c49316,0.4602422825666071,0.65,0.4838709677419355,0.33405277132987976,0.645
2208,ma 0001731 / nci c25419,0.3464773034843899,0.4117647058823529,0.3333333333333333,0.23199182748794556,0.572
2209,ma 0001731 / nci c12757,0.27498960623152413,0.5,0.25,0.29367512464523315,0.328
2210,ma 0001731 / nci c32492,0.2715780911785405,0.3,0.23809523809523808,0.23882745206356049,0.581
2211,ma 0001731 / nci c32625,0.2813595847630718,0.5,0.2727272727272727,0.049119219183921814,0.234
2212,ma 0001731 / nci c42766,0.28136933628108207,0.6086956521739131,0.20634920634920634,0.20782017707824707,0.331
2213,ma 0001731 / nci c49304,0.2926310430435546,0.4444444444444444,0.13953488372093023,0.15731027722358704,0.727
2214,ma 0001731 / nci c33396,0.2642543609832807,0.55,0.13043478260869565,0.18995581567287445,0.221
2215,ma 0001731 / nci c12229,0.32208057618640096,0.3125,0.1875,0.18264028429985046,0.248
2216,ma 0001731 / nci c12829,0.24690934523685987,0.4,0.24,-0.026291342452168465,0.507
2217,ma 0001731 / nci c32089,0.2493052688911822,0.45,0.22950819672131148,0.3256620764732361,0.311
2218,ma 0001731 / nci c32217,0.29182843192306723,0.45,0.3333333333333333,0.13495144248008728,0.356
2219,ma 0001731 / nci c32742,0.2916157642168839,0.4117647058823529,0.17142857142857143,0.24514558911323547,0.356
2220,ma 0001731 / nci c32888,0.2916157642168839,0.3333333333333333,0.22857142857142856,0.1843055635690689,0.219
2221,ma 0001731 / nci c33048,0.3253662217685017,0.3888888888888889,0.21621621621621623,0.2288038730621338,0.221
2222,ma 0001731 / nci c33247,0.31719024870349005,0.5294117647058824,0.35,0.18200062215328217,0.227
2223,ma 0001731 / nci c33425,0.3297590648576979,0.3684210526315789,0.2926829268292683,0.2462695837020874,0.533
2224,ma 0001731 / nci c33689,0.2705813457918981,0.6666666666666666,0.2857142857142857,0.38504308462142944,0.456
2225,ma 0001731 / nci c53166,0.35767519268108106,0.7058823529411765,0.4888888888888889,0.1772940754890442,0.27
2226,ma 0001731 / nci c12294,0.2821243585153359,0.55,0.34615384615384615,0.030311932787299156,0.596
2227,ma 0001731 / nci c12392,0.2944681387376487,0.23529411764705882,0.12903225806451613,0.1268852949142456,0.614
2228,ma 0001731 / nci c12503,0.3209727333380935,0.47368421052631576,0.24390243902439024,0.15006214380264282,0.443
2229,ma 0001731 / nci c12606,0.30367166598369605,0.6470588235294118,0.3,0.3629327416419983,0.617
2230,ma 0001731 / nci c13181,0.44535291448143843,0.65,0.4788732394366197,0.06557649374008179,0.447
2231,ma 0001731 / nci c25439,0.35057188425609476,0.4,0.2926829268292683,0.1387900710105896,0.356
2232,ma 0001731 / nci c32493,0.31250976540450226,0.3333333333333333,0.23809523809523808,0.1543453484773636,0.356
2233,ma 0001731 / nci c32626,0.28011829556446555,0.42105263157894735,0.17777777777777778,0.09982801228761673,0.129
2234,ma 0001731 / nci c42780,0.2834078667470319,0.4782608695652174,0.24761904761904763,0.2580011487007141,0.399
2235,ma 0001731 / nci c49305,0.3249744497886253,0.6111111111111112,0.25,0.368592768907547,0.699
2236,ma 0001731 / nci c53070,0.2919586276958366,0.3684210526315789,0.2564102564102564,0.1380685716867447,0.432
2237,ma 0001731 / nci c53023,0.2727931322382754,0.42105263157894735,0.22727272727272727,0.0745609849691391,0.663
2238,ma 0001731 / nci c52971,0.3015816435688524,0.2222222222222222,0.17647058823529413,0.029544584453105927,0.474
2239,ma 0001731 / nci c32085,0.2417762671589103,0.47619047619047616,0.23076923076923078,0.17660129070281982,0.425
2240,ma 0002107 / nci c33224,0.3581973581973582,0.5882352941176471,0.46511627906976744,0.2757275104522705,0.492
2241,ma 0002107 / nci c32084,0.38317840745002396,0.5,0.21052631578947367,0.010880817659199238,0.268
2242,ma 0002107 / nci c32082,0.379078690275196,0.47058823529411764,0.2916666666666667,0.2690354287624359,0.158
2243,ma 0002107 / nci c32212,0.34838845167792537,0.5333333333333333,0.125,0.24577690660953522,0.854
2244,ma 0002107 / nci c32739,0.3776777209754183,0.5625,0.4,0.16253671050071716,0.429
2245,ma 0002107 / nci c32886,0.30019293989943124,0.45,0.18518518518518517,0.06540396064519882,0.593
2246,ma 0002107 / nci c33844,0.2901311651311651,0.26666666666666666,0.25,0.167799174785614,0.647
2247,ma 0002107 / nci c33243,0.2652089726006135,0.5333333333333333,0.1935483870967742,0.23805084824562073,0.329
2248,ma 0002107 / nci c33423,0.2723670311170311,0.4,0.14814814814814814,0.2654288411140442,0.377
2249,ma 0002107 / nci c33687,0.51199846145729,0.5625,0.5365853658536586,0.4732641875743866,0.266
2250,ma 0002107 / nci c47855,0.2718910718910719,0.4,0.14285714285714285,0.1524364948272705,0.519
2251,ma 0002107 / nci c49190,0.307476703917557,0.5625,0.23529411764705882,0.16955934464931488,0.38
2252,ma 0002107 / nci c33670,0.28430475919511006,0.625,0.36363636363636365,0.1286715269088745,0.355
2253,ma 0002107 / nci c12292,0.27577761744428414,0.42857142857142855,0.3448275862068966,0.088119275867939,0.18
2254,ma 0002107 / nci c12388,0.24386097155662373,0.13333333333333333,0.16666666666666666,0.23001739382743835,0.294
2255,ma 0002107 / nci c25268,0.3363895448563641,0.5625,0.10256410256410256,0.19029147922992706,0.237
2256,ma 0002107 / nci c33419,0.30309938503952955,0.5882352941176471,0.2727272727272727,0.03622421622276306,0.328
2257,ma 0002107 / nci c32616,0.3038244493601636,0.4,0.15384615384615385,0.07041168212890625,0.373
2258,ma 0002107 / nci c12604,0.29639850889850894,0.5,0.3076923076923077,0.19456267356872559,0.669
2259,ma 0002107 / nci c32491,0.24138008050721865,0.6428571428571429,0.375,0.05900268256664276,0.478
2260,ma 0002107 / nci c32624,0.3916947994534201,0.625,0.5263157894736842,0.25908327102661133,0.545
2261,ma 0002107 / nci c42716,0.27530864207884315,0.5,0.21568627450980393,0.19465070962905884,0.722
2262,ma 0002107 / nci c49303,0.2657257312015715,0.47058823529411764,0.3783783783783784,0.27968671917915344,0.345
2263,ma 0002107 / nci c12422,0.30671707921707925,0.2,0.17391304347826086,0.18613606691360474,0.346
2264,ma 0002107 / nci c32837,0.400317062832727,0.5294117647058824,0.2553191489361702,0.1867249757051468,0.389
2265,ma 0002107 / nci c32083,0.3612220543184316,0.5625,0.2857142857142857,0.14579546451568604,0.53
2266,ma 0002107 / nci c32216,0.2735416417481635,0.45,0.3181818181818182,0.17706987261772156,0.288
2267,ma 0002107 / nci c32740,0.2937204937919224,0.5294117647058824,0.0975609756097561,0.14571765065193176,0.207
2268,ma 0002107 / nci c32887,0.29992784992784993,0.5,0.2631578947368421,0.2596378028392792,0.404
2269,ma 0002107 / nci c33047,0.23851840475124228,0.6,0.34285714285714286,0.18000563979148865,0.437
2270,ma 0002107 / nci c33245,0.26325007481736223,0.7142857142857143,0.125,0.2269047051668167,0.484
2271,ma 0002107 / nci c33424,0.2971060471619478,0.3125,0.07407407407407407,0.37314173579216003,0.615
2272,ma 0002107 / nci c33600,0.2539671907040328,0.6875,0.34146341463414637,0.21820956468582153,0.661
2273,ma 0002107 / nci c33513,0.2860537831733484,0.42857142857142855,0.2962962962962963,0.31752002239227295,0.345
2274,ma 0002107 / nci c12293,0.3228228485069918,0.5555555555555556,0.23333333333333334,0.22396716475486755,0.251
2275,ma 0002107 / nci c12390,0.26788903688903687,0.125,0.17391304347826086,0.18999922275543213,0.358
2276,ma 0002107 / nci c12605,0.24156445406445406,0.375,0.27586206896551724,0.1840524971485138,0.842
2277,ma 0002107 / nci c49316,0.3038649845773502,0.6111111111111112,0.33962264150943394,0.3006076514720917,0.407
2278,ma 0002107 / nci c25419,0.36738869021477716,0.5384615384615384,0.37037037037037035,0.06332582235336304,0.189
2279,ma 0002107 / nci c12757,0.2607879967254967,0.5333333333333333,0.3225806451612903,0.07869838923215866,0.219
2280,ma 0002107 / nci c32492,0.2371579384369864,0.375,0.30303030303030304,0.015740705654025078,0.319
2281,ma 0002107 / nci c32625,0.25467266350418527,0.4444444444444444,0.34285714285714286,0.07418923825025558,0.376
2282,ma 0002107 / nci c42766,0.26465789301517273,0.5,0.18803418803418803,0.260745108127594,0.351
2283,ma 0002107 / nci c49304,0.22232980873508823,0.375,0.23529411764705882,0.22804860770702362,0.38
2284,ma 0002107 / nci c33396,0.2650655067321734,0.5882352941176471,0.3783783783783784,0.18962082266807556,0.38
2285,ma 0002107 / nci c12229,0.2944295334295335,0.3076923076923077,0.2608695652173913,0.33421409130096436,0.362
2286,ma 0002107 / nci c12829,0.36301254097733937,0.5,0.2926829268292683,0.10990694165229797,0.219
2287,ma 0002107 / nci c32089,0.36955926345706336,0.5625,0.2692307692307692,0.2269357442855835,0.317
2288,ma 0002107 / nci c32217,0.2957673665077316,0.3888888888888889,0.3076923076923077,0.17413827776908875,0.099
2289,ma 0002107 / nci c32742,0.2690217813587379,0.3333333333333333,0.23076923076923078,0.255433589220047,0.463
2290,ma 0002107 / nci c32888,0.2690217813587379,0.3333333333333333,0.23076923076923078,0.17333954572677612,0.365
2291,ma 0002107 / nci c33048,0.2903526103526104,0.4,0.35714285714285715,0.1961880922317505,0.39
2292,ma 0002107 / nci c33247,0.28477155340250576,0.375,0.25806451612903225,0.1096213087439537,0.28
2293,ma 0002107 / nci c33425,0.23241773325106657,0.2222222222222222,0.3125,0.09403550624847412,0.045
2294,ma 0002107 / nci c33689,0.3114668546733764,0.7333333333333333,0.3404255319148936,0.22365577518939972,0.182
2295,ma 0002107 / nci c53166,0.25564096177191414,0.47058823529411764,0.3333333333333333,0.1844235062599182,0.408
2296,ma 0002107 / nci c12294,0.3129294066794067,0.5882352941176471,0.27906976744186046,0.053577590733766556,0.38
2297,ma 0002107 / nci c12392,0.35599446849446853,0.4166666666666667,0.36363636363636365,0.06853324919939041,0.38
2298,ma 0002107 / nci c12503,0.24855351390476688,0.6,0.3125,0.1162123903632164,0.352
2299,ma 0002107 / nci c12606,0.25855354136604136,0.5,0.3225806451612903,0.17830094695091248,0.02
2300,ma 0002107 / nci c13181,0.295436574157241,0.6111111111111112,0.2903225806451613,0.2553580105304718,0.013
2301,ma 0002107 / nci c25439,0.2603973649932165,0.5,0.1875,0.19902288913726807,0.515
2302,ma 0002107 / nci c32493,0.25111224886663697,0.4117647058823529,0.18181818181818182,0.15377572178840637,0.216
2303,ma 0002107 / nci c32626,0.2888908534683429,0.5333333333333333,0.3888888888888889,0.20093777775764465,0.295
2304,ma 0002107 / nci c42780,0.2736856707929505,0.5,0.22916666666666666,0.08448867499828339,0.638
2305,ma 0002107 / nci c49305,0.2502284926560289,0.5625,0.3076923076923077,0.12027914822101593,0.266
2306,ma 0002107 / nci c53070,0.25281436817151104,0.4666666666666667,0.06666666666666667,0.09513621032238007,0.643
2307,ma 0002107 / nci c53023,0.34868418009865376,0.4375,0.17142857142857143,0.1658797711133957,0.267
2308,ma 0002107 / nci c52971,0.2604791369775842,0.2,0.08,0.07314376533031464,0.27
2309,ma 0002107 / nci c32085,0.3523438170303495,0.42105263157894735,0.18604651162790697,0.23238372802734375,0.511
2310,ma 0002246 / nci c33224,0.31642322067467415,0.3888888888888889,0.32432432432432434,0.20364859700202942,-0.021
2311,ma 0002246 / nci c32084,0.3559354685909102,0.4666666666666667,0.23529411764705882,0.09569508582353592,0.028
2312,ma 0002246 / nci c32082,0.3597388192234443,0.5333333333333333,0.09523809523809523,0.18546849489212036,0.318
2313,ma 0002246 / nci c32212,0.33506011413447156,0.23529411764705882,0.07692307692307693,0.12140340358018875,0.046
2314,ma 0002246 / nci c32739,0.4142307519506877,0.4375,0.4117647058823529,0.13096562027931213,0.327
2315,ma 0002246 / nci c32886,0.32788540659486676,0.42105263157894735,0.375,0.044824790209531784,0.147
2316,ma 0002246 / nci c33844,0.31624881578369946,0.3076923076923077,0.4444444444444444,0.08548472821712494,0.338
2317,ma 0002246 / nci c33243,0.2575883056030221,0.5,0.16,0.15328899025917053,0.21
2318,ma 0002246 / nci c33423,0.29442289837638674,0.35714285714285715,0.38095238095238093,0.14409151673316956,0.206
2319,ma 0002246 / nci c33687,0.4986096865854702,0.5333333333333333,0.45714285714285713,0.2007533609867096,0.031
2320,ma 0002246 / nci c47855,0.22892228895135874,0.1875,0.2727272727272727,0.10508283227682114,0.105
2321,ma 0002246 / nci c49190,0.26193789980815685,0.4375,0.21428571428571427,0.19950374960899353,0.425
2322,ma 0002246 / nci c33670,0.28000993336264657,0.3333333333333333,0.15789473684210525,0.11202050745487213,0.259
2323,ma 0002246 / nci c12292,0.2632505794521298,0.2857142857142857,0.2608695652173913,0.0529310368001461,0.26
2324,ma 0002246 / nci c12388,0.2232490085280783,0.25,0.1111111111111111,0.26173731684684753,0.059
2325,ma 0002246 / nci c25268,0.35806247506063904,0.35294117647058826,0.36363636363636365,0.175806924700737,0.324
2326,ma 0002246 / nci c33419,0.29270996900955865,0.3157894736842105,0.15789473684210525,0.2223532497882843,0.115
2327,ma 0002246 / nci c32616,0.24008160560661,0.26666666666666666,0.3,0.08513504266738892,0.154
2328,ma 0002246 / nci c12604,0.23097981512351698,0.26666666666666666,0.2,0.10760867595672607,0.096
2329,ma 0002246 / nci c32491,0.2922746405493181,0.4,0.3076923076923077,0.10378208011388779,0.301
2330,ma 0002246 / nci c32624,0.34946589764151914,0.4117647058823529,0.375,0.24950875341892242,0.29
2331,ma 0002246 / nci c42716,0.2415897396451659,0.4090909090909091,0.16666666666666666,0.1609942615032196,0.288
2332,ma 0002246 / nci c49303,0.30009342503196323,0.5333333333333333,0.3225806451612903,0.13951891660690308,0.66
2333,ma 0002246 / nci c12422,0.29240163368070343,0.23076923076923078,0.23529411764705882,0.310022234916687,0.376
2334,ma 0002246 / nci c32837,0.36608712529659304,0.5,0.0975609756097561,0.10516711324453354,0.023
2335,ma 0002246 / nci c32083,0.37293530016186066,0.5333333333333333,0.16666666666666666,0.15064737200737,0.038
2336,ma 0002246 / nci c32216,0.2527698346012299,0.35,0.15789473684210525,0.061646584421396255,0.185
2337,ma 0002246 / nci c32740,0.2734485978244954,0.4117647058823529,0.17142857142857143,0.1350204050540924,0.19
2338,ma 0002246 / nci c32887,0.34190305818212796,0.3888888888888889,0.25,0.1960190087556839,0.154
2339,ma 0002246 / nci c33047,0.26638129623900736,0.29411764705882354,0.3448275862068966,0.08354590833187103,0.346
2340,ma 0002246 / nci c33245,0.27921582889494756,0.375,0.15384615384615385,0.09281475841999054,0.092
2341,ma 0002246 / nci c33424,0.330136018450314,0.26666666666666666,0.38095238095238093,0.1915740817785263,-0.035
2342,ma 0002246 / nci c33600,0.2759497000249063,0.47058823529411764,0.22857142857142856,0.1012025773525238,-0.021
2343,ma 0002246 / nci c33513,0.2252771840562538,0.125,0.09523809523809523,0.22962471842765808,0.207
2344,ma 0002246 / nci c12293,0.2909277488845595,0.3684210526315789,0.18518518518518517,0.22616329789161682,0.109
2345,ma 0002246 / nci c12390,0.25264715667622645,0.3333333333333333,0.23529411764705882,0.19848941266536713,0.038
2346,ma 0002246 / nci c12605,0.2263836853005269,0.3333333333333333,0.2608695652173913,0.1531725525856018,0.106
2347,ma 0002246 / nci c49316,0.2808427499791652,0.42105263157894735,0.1276595744680851,0.16493061184883118,0.039
2348,ma 0002246 / nci c25419,0.30668002413585405,0.2857142857142857,0.2857142857142857,0.14395028352737427,0.066
2349,ma 0002246 / nci c12757,0.2514543999866927,0.4,0.24,0.21134847402572632,0.066
2350,ma 0002246 / nci c32492,0.24262471319407963,0.3333333333333333,0.2222222222222222,0.14769093692302704,-0.003
2351,ma 0002246 / nci c32625,0.24530831463970998,0.3333333333333333,0.06896551724137931,0.2518627345561981,0.109
2352,ma 0002246 / nci c42766,0.2410075833046217,0.4090909090909091,0.14414414414414414,0.1574578732252121,0.064
2353,ma 0002246 / nci c49304,0.29235375597086566,0.42857142857142855,0.2857142857142857,0.16204196214675903,0.171
2354,ma 0002246 / nci c33396,0.27818599598315363,0.47058823529411764,0.1935483870967742,0.08475054055452347,0.041
2355,ma 0002246 / nci c12229,0.2511863791284924,0.15384615384615385,0.23529411764705882,0.1471918821334839,0.097
2356,ma 0002246 / nci c12829,0.3566596403378138,0.4666666666666667,0.11428571428571428,0.07577689737081528,0.144
2357,ma 0002246 / nci c32089,0.35206877545111426,0.4375,0.2608695652173913,0.30617499351501465,0.19
2358,ma 0002246 / nci c32217,0.29267874600673316,0.4375,0.30303030303030304,0.14286087453365326,0.442
2359,ma 0002246 / nci c32742,0.3308819717104601,0.38461538461538464,0.5,0.22971439361572266,0.217
2360,ma 0002246 / nci c32888,0.260643529597018,0.2857142857142857,0.3,0.2397979199886322,0.094
2361,ma 0002246 / nci c33048,0.22584536587443566,0.26666666666666666,0.09090909090909091,0.15549102425575256,0.066
2362,ma 0002246 / nci c33247,0.23288869970974307,0.3333333333333333,0.32,0.1859455406665802,0.066
2363,ma 0002246 / nci c33425,0.26544469954922434,0.42857142857142855,0.3076923076923077,0.1302495151758194,-0.012
2364,ma 0002246 / nci c33689,0.2945241120697931,0.4117647058823529,0.14634146341463414,0.10251940041780472,0.139
2365,ma 0002246 / nci c53166,0.2674383891507368,0.35294117647058826,0.13333333333333333,0.09383758157491684,0.288
2366,ma 0002246 / nci c12294,0.3053675450841149,0.3888888888888889,0.2702702702702703,0.23987272381782532,-0.007
2367,ma 0002246 / nci c12392,0.35600083056478404,0.25,0.375,0.12147944420576096,0.202
2368,ma 0002246 / nci c12503,0.2822985774021054,0.375,0.3076923076923077,0.1621166616678238,0.121
2369,ma 0002246 / nci c12606,0.2476349813245928,0.29411764705882354,0.16,0.09603725373744965,0.232
2370,ma 0002246 / nci c13181,0.2632327684418502,0.42105263157894735,0.10714285714285714,0.17825044691562653,0.251
2371,ma 0002246 / nci c25439,0.3368503538485178,0.4666666666666667,0.46153846153846156,0.23904037475585938,0.058
2372,ma 0002246 / nci c32493,0.23373643926183257,0.29411764705882354,0.2222222222222222,0.214291512966156,-0.048
2373,ma 0002246 / nci c32626,0.28557591740731275,0.3125,0.2,0.17289197444915771,0.178
2374,ma 0002246 / nci c42780,0.2577796277330846,0.47368421052631576,0.2,0.2480151355266571,0.043
2375,ma 0002246 / nci c49305,0.3081138679006896,0.5333333333333333,0.36363636363636365,0.17017410695552826,0.368
2376,ma 0002246 / nci c53070,0.26408954648157307,0.42857142857142855,0.3333333333333333,0.1136237233877182,0.326
2377,ma 0002246 / nci c53023,0.433634998119808,0.5,0.41379310344827586,0.05370862036943436,0.197
2378,ma 0002246 / nci c52971,0.27735932408958597,0.3333333333333333,0.3157894736842105,0.22167566418647766,0.322
2379,ma 0002246 / nci c32085,0.3792636851785222,0.47058823529411764,0.10810810810810811,0.19931766390800476,-0.024
2380,ma 0002384 / nci c33224,0.3001659190246147,0.47058823529411764,0.20512820512820512,0.22526653110980988,0.166
2381,ma 0002384 / nci c32084,0.28067143255584576,0.4666666666666667,0.22641509433962265,0.2584259510040283,0.084
2382,ma 0002384 / nci c32082,0.2760034909764012,0.4375,0.18181818181818182,0.22167031466960907,0.304
2383,ma 0002384 / nci c32212,0.23475464454787764,0.3125,0.07142857142857142,0.2685217261314392,0.071
2384,ma 0002384 / nci c32739,0.2601000032381519,0.4375,0.16666666666666666,0.12798255681991577,0.222
2385,ma 0002384 / nci c32886,0.311405464790558,0.42105263157894735,0.28,0.15138980746269226,0.074
2386,ma 0002384 / nci c33844,0.2910475714523691,0.3076923076923077,0.2,0.1491229385137558,0.037
2387,ma 0002384 / nci c33243,0.2625305568451637,0.5,0.14814814814814814,0.24274392426013947,0.089
2388,ma 0002384 / nci c33423,0.2592965949644641,0.26666666666666666,0.08695652173913043,0.2406592071056366,0.175
2389,ma 0002384 / nci c33687,0.35825372264211663,0.5333333333333333,0.2702702702702703,0.18623274564743042,0.365
2390,ma 0002384 / nci c47855,0.2787456082564778,0.35714285714285715,0.4166666666666667,0.15424101054668427,0.226
2391,ma 0002384 / nci c49190,0.2748560402221729,0.6428571428571429,0.3333333333333333,0.18184520304203033,0.226
2392,ma 0002384 / nci c33670,0.3155706597857214,0.5,0.25,0.04244837537407875,0.283
2393,ma 0002384 / nci c12292,0.3143639064821331,0.38461538461538464,0.4,0.0831441879272461,0.258
2394,ma 0002384 / nci c12388,0.2838750862663906,0.25,0.3,0.4768785834312439,0.193
2395,ma 0002384 / nci c25268,0.2845634057971015,0.35294117647058826,0.11428571428571428,0.2040155678987503,0.216
2396,ma 0002384 / nci c33419,0.3060964150152815,0.5625,0.2,0.20138126611709595,0.107
2397,ma 0002384 / nci c32616,0.2649337831084458,0.35714285714285715,0.18181818181818182,0.0913638174533844,-0.026
2398,ma 0002384 / nci c12604,0.5195308954421409,0.7272727272727273,0.7272727272727273,0.17301619052886963,0.141
2399,ma 0002384 / nci c32491,0.298452935952936,0.5,0.35714285714285715,0.2901795208454132,0.295
2400,ma 0002384 / nci c32624,0.2800712912029532,0.7142857142857143,0.17647058823529413,0.19147905707359314,0.393
2401,ma 0002384 / nci c42716,0.26435493443362684,0.47619047619047616,0.16326530612244897,0.32180142402648926,0.237
2402,ma 0002384 / nci c49303,0.25962891678410494,0.5333333333333333,0.30303030303030304,0.19074606895446777,0.192
2403,ma 0002384 / nci c12422,0.2895747179709243,0.3333333333333333,0.21052631578947367,0.15630632638931274,0.283
2404,ma 0002384 / nci c32837,0.29776448260463606,0.5,0.37209302325581395,0.123289093375206,0.071
2405,ma 0002384 / nci c32083,0.3110520881536062,0.5333333333333333,0.3684210526315789,0.15663063526153564,0.612
2406,ma 0002384 / nci c32216,0.28369923623930027,0.42105263157894735,0.15,0.13721933960914612,0.448
2407,ma 0002384 / nci c32740,0.28997186302681993,0.5,0.21621621621621623,0.21974867582321167,0.449
2408,ma 0002384 / nci c32887,0.29106170399648656,0.5625,0.29411764705882354,0.21577316522598267,0.48
2409,ma 0002384 / nci c33047,0.26599896647622256,0.6923076923076923,0.25806451612903225,0.18855634331703186,0.486
2410,ma 0002384 / nci c33245,0.28255156524852504,0.5714285714285714,0.14285714285714285,0.0978991836309433,0.45
2411,ma 0002384 / nci c33424,0.2673709931930611,0.1875,0.08695652173913043,0.2930176258087158,0.627
2412,ma 0002384 / nci c33600,0.3006415712377989,0.5625,0.32432432432432434,0.23364737629890442,0.696
2413,ma 0002384 / nci c33513,0.3552216819221968,0.38461538461538464,0.43478260869565216,0.27165669202804565,0.787
2414,ma 0002384 / nci c12293,0.3346630434782609,0.5294117647058824,0.25,0.09451635181903839,0.787
2415,ma 0002384 / nci c12390,0.2880689860485257,0.3333333333333333,0.21052631578947367,0.16004982590675354,0.348
2416,ma 0002384 / nci c12605,0.3513725359444957,0.5384615384615384,0.24,0.23984965682029724,0.486
2417,ma 0002384 / nci c49316,0.3189332993432278,0.5882352941176471,0.20408163265306123,0.32991838455200195,0.482
2418,ma 0002384 / nci c25419,0.26259269715791456,0.2857142857142857,0.17391304347826086,0.10914190858602524,0.368
2419,ma 0002384 / nci c12757,0.27568936885723805,0.4,0.14814814814814814,0.1469341665506363,0.688
2420,ma 0002384 / nci c32492,0.30018107155864593,0.3333333333333333,0.3448275862068966,0.18715117871761322,0.538
2421,ma 0002384 / nci c32625,0.2713901229388076,0.4117647058823529,0.12903225806451613,0.03099648281931877,0.677
2422,ma 0002384 / nci c42766,0.26222649943456894,0.47619047619047616,0.1415929203539823,0.13571742177009583,0.588
2423,ma 0002384 / nci c49304,0.277781005330668,0.3333333333333333,0.26666666666666666,-0.01545820850878954,0.307
2424,ma 0002384 / nci c33396,0.2800166795269765,0.5625,0.30303030303030304,0.1945919394493103,0.483
2425,ma 0002384 / nci c12229,0.28139677236018296,0.25,0.21052631578947367,0.4338756799697876,0.804
2426,ma 0002384 / nci c12829,0.29399237815034784,0.4666666666666667,0.32432432432432434,-0.00555106345564127,0.787
2427,ma 0002384 / nci c32089,0.2806430966679548,0.6428571428571429,0.2916666666666667,0.2459852397441864,0.787
2428,ma 0002384 / nci c32217,0.26146179301421235,0.4375,0.22857142857142856,0.1623031049966812,0.31
2429,ma 0002384 / nci c32742,0.28729816515353435,0.2857142857142857,0.18181818181818182,0.18007662892341614,0.287
2430,ma 0002384 / nci c32888,0.28729816515353435,0.38461538461538464,0.2727272727272727,0.17222656309604645,0.304
2431,ma 0002384 / nci c33048,0.3074266735679779,0.46153846153846156,0.4166666666666667,0.12493480741977692,0.714
2432,ma 0002384 / nci c33247,0.3519960383819079,0.3333333333333333,0.14814814814814814,0.20222193002700806,0.514
2433,ma 0002384 / nci c33425,0.2706586960555809,0.17647058823529413,0.2857142857142857,0.19546201825141907,0.521
2434,ma 0002384 / nci c33689,0.31094988743471763,0.5,0.32558139534883723,0.30281680822372437,0.644
2435,ma 0002384 / nci c53166,0.3701781825923773,0.4375,0.1875,0.21060395240783691,0.756
2436,ma 0002384 / nci c12294,0.2941680367799294,0.47058823529411764,0.2564102564102564,0.022711722180247307,0.642
2437,ma 0002384 / nci c12392,0.2669874254049446,0.25,0.2222222222222222,0.14056013524532318,0.206
2438,ma 0002384 / nci c12503,0.2864935789888938,0.6923076923076923,0.5,0.15950624644756317,0.543
2439,ma 0002384 / nci c12606,0.335776257223217,0.6923076923076923,0.5925925925925926,0.23552533984184265,0.649
2440,ma 0002384 / nci c13181,0.2966397936658408,0.5882352941176471,0.1724137931034483,0.21882334351539612,0.325
2441,ma 0002384 / nci c25439,0.2965831426392067,0.6923076923076923,0.21428571428571427,0.1609596461057663,0.293
2442,ma 0002384 / nci c32493,0.27657637451115713,0.375,0.3448275862068966,0.21818336844444275,0.521
2443,ma 0002384 / nci c32626,0.3051289113834784,0.6153846153846154,0.375,0.19809770584106445,0.254
2444,ma 0002384 / nci c42780,0.26785483803167587,0.5555555555555556,0.17391304347826086,0.2193910777568817,0.446
2445,ma 0002384 / nci c49305,0.30090043505324837,0.5333333333333333,0.2857142857142857,0.26234525442123413,0.591
2446,ma 0002384 / nci c53070,0.5994623827791987,0.6666666666666666,0.7692307692307693,0.14310899376869202,0.866
2447,ma 0002384 / nci c53023,0.27722884443632523,0.6153846153846154,0.1935483870967742,0.11651860922574997,0.478
2448,ma 0002384 / nci c52971,0.48300142339544516,0.3333333333333333,0.47619047619047616,0.032739076763391495,0.175
2449,ma 0002384 / nci c32085,0.3139144040768481,0.47058823529411764,0.358974358974359,0.1752033680677414,0.221
2450,ma 0002747 / nci c33224,0.29624054753898293,0.3125,0.25,0.2644409239292145,0.237
2451,ma 0002747 / nci c32084,0.25611182356932816,0.2857142857142857,0.17391304347826086,0.049615535885095596,0.695
2452,ma 0002747 / nci c32082,0.24716239674169982,0.26666666666666666,0.16216216216216217,0.23351964354515076,0.796
2453,ma 0002747 / nci c32212,0.26882791172587417,0.21428571428571427,0.19047619047619047,0.3628031015396118,0.513
2454,ma 0002747 / nci c32739,0.23922943731714547,0.1875,0.13793103448275862,0.12271001935005188,0.276
2455,ma 0002747 / nci c32886,0.25947239388524074,0.21052631578947367,0.13953488372093023,0.1360456347465515,0.563
2456,ma 0002747 / nci c33844,0.2599788235075909,0.18181818181818182,0.3076923076923077,0.1601908802986145,0.406
2457,ma 0002747 / nci c33243,0.2952644324708177,0.4166666666666667,0.3,0.12702855467796326,0.337
2458,ma 0002747 / nci c33423,0.2121385752247737,0.25,0.25,0.1697024405002594,0.315
2459,ma 0002747 / nci c33687,0.28514975643039936,0.26666666666666666,0.26666666666666666,0.27441930770874023,0.665
